short_code,full_code,codeName,marketCode,marketName,marketEngName,ord1,ord2
451800,KR7451800007,한화리츠,STK,유가증권,KOSPI,,16
088350,KR7088350004,한화생명,STK,유가증권,KOSPI,,16
000370,KR7000370007,한화손해보험,STK,유가증권,KOSPI,,16
009830,KR7009830001,한화솔루션,STK,유가증권,KOSPI,,16
009835,KR7009831009,한화솔루션우,STK,유가증권,KOSPI,,16
272210,KR7272210006,한화시스템,STK,유가증권,KOSPI,,16
012450,KR7012450003,한화에어로스페이스,STK,유가증권,KOSPI,,16
042660,KR7042660001,한화오션,STK,유가증권,KOSPI,,16
000885,KR7000881003,한화우,STK,유가증권,KOSPI,,16
003530,KR7003530003,한화투자증권,STK,유가증권,KOSPI,,16
003535,KR7003531001,한화투자증권우,STK,유가증권,KOSPI,,16
386580,KR7386580005,한화플러스제2호스팩,KSQ,코스닥,KOSDAQ,,16
430460,KR7430460006,한화플러스제3호스팩,KSQ,코스닥,KOSDAQ,,16
455310,KR7455310003,한화플러스제4호스팩,KSQ,코스닥,KOSDAQ,,16
195870,KR7195870001,해성디에스,STK,유가증권,KOSPI,,16
034810,KR7034810002,해성산업,KSQ,코스닥,KOSDAQ,,16
03481K,KR703481K019,해성산업1우,KSQ,코스닥,KOSDAQ,,16
076610,KR7076610005,해성옵틱스,KSQ,코스닥,KOSDAQ,,16
059270,KR7059270009,해성티피씨,KSQ,코스닥,KOSDAQ,,16
101530,KR7101530004,해태제과식품,STK,유가증권,KOSPI,,16
220180,KR7220180004,핸디소프트,KSQ,코스닥,KOSDAQ,,16
143210,KR7143210003,핸즈코퍼레이션,STK,유가증권,KOSPI,,16
900270,HK0000214814,헝셩그룹,KSQ,코스닥,KOSDAQ,,16
214180,KR7214180002,헥토이노베이션,KSQ,코스닥,KOSDAQ,,16
234340,KR7234340008,헥토파이낸셜,KSQ,코스닥,KOSDAQ,,16
084990,KR7084990001,헬릭스미스,KSQ,코스닥,KOSDAQ,,16
000720,KR7000720003,현대건설,STK,유가증권,KOSPI,,16
000725,KR7000721001,현대건설우,STK,유가증권,KOSPI,,16
170030,KR7170030001,현대공업,KSQ,코스닥,KOSDAQ,,16
453340,KR7453340002,현대그린푸드,STK,유가증권,KOSPI,,16
086280,KR7086280005,현대글로비스,STK,유가증권,KOSPI,,16
064350,KR7064350002,현대로템,STK,유가증권,KOSPI,,16
079430,KR7079430005,현대리바트,STK,유가증권,KOSPI,,16
012330,KR7012330007,현대모비스,STK,유가증권,KOSPI,,16
319400,KR7319400008,현대무벡스,KSQ,코스닥,KOSDAQ,,16
010620,KR7010620003,현대미포조선,STK,유가증권,KOSPI,,16
048410,KR7048410005,현대바이오,KSQ,코스닥,KOSDAQ,,16
052260,KR7052260007,현대바이오랜드,KSQ,코스닥,KOSDAQ,,16
069960,KR7069960003,현대백화점,STK,유가증권,KOSPI,,16
004560,KR7004560009,현대비앤지스틸,STK,유가증권,KOSPI,,16
004310,KR7004310009,현대약품,STK,유가증권,KOSPI,,16
041440,KR7041440009,현대에버다임,KSQ,코스닥,KOSDAQ,,16
039010,KR7039010004,현대에이치티,KSQ,코스닥,KOSDAQ,,16
017800,KR7017800004,현대엘리베이,STK,유가증권,KOSPI,,16
307950,KR7307950006,현대오토에버,STK,유가증권,KOSPI,,16
011210,KR7011210002,현대위아,STK,유가증권,KOSPI,,16
090850,KR7090850009,현대이지웰,KSQ,코스닥,KOSDAQ,,16
004020,KR7004020004,현대제철,STK,유가증권,KOSPI,,16
005440,KR7005440003,현대지에프홀딩스,STK,유가증권,KOSPI,,16
005380,KR7005380001,현대차,STK,유가증권,KOSPI,,16
005387,KR7005382007,현대차2우B,STK,유가증권,KOSPI,,16
005389,KR7005383005,현대차3우B,STK,유가증권,KOSPI,,16
005385,KR7005381009,현대차우,STK,유가증권,KOSPI,,16
001500,KR7001500008,현대차증권,STK,유가증권,KOSPI,,16
011760,KR7011760006,현대코퍼레이션,STK,유가증권,KOSPI,,16
227840,KR7227840006,현대코퍼레이션홀딩스,STK,유가증권,KOSPI,,16
126560,KR7126560002,현대퓨처넷,STK,유가증권,KOSPI,,16
001450,KR7001450006,현대해상,STK,유가증권,KOSPI,,16
057050,KR7057050007,현대홈쇼핑,STK,유가증권,KOSPI,,16
092300,KR7092300003,현우산업,KSQ,코스닥,KOSDAQ,,16
138360,KR7138360003,협진,KSQ,코스닥,KOSDAQ,,16
011080,KR7011080009,형지I&C,KSQ,코스닥,KOSDAQ,,16
093240,KR7093240000,형지엘리트,STK,유가증권,KOSPI,,16
003010,KR7003010006,혜인,STK,유가증권,KOSPI,,16
111110,KR7111110003,호전실업,STK,유가증권,KOSPI,,16
008770,KR7008770000,호텔신라,STK,유가증권,KOSPI,,16
008775,KR7008771008,호텔신라우,STK,유가증권,KOSPI,,16
060560,KR7060560000,홈센타홀딩스,KSQ,코스닥,KOSDAQ,,16
064240,KR7064240005,홈캐스트,KSQ,코스닥,KOSDAQ,,16
039610,KR7039610001,화성밸브,KSQ,코스닥,KOSDAQ,,16
002460,KR7002460004,화성산업,STK,유가증권,KOSPI,,16
378850,KR7378850002,화승알앤에이,STK,유가증권,KOSPI,,16
241590,KR7241590009,화승엔터프라이즈,STK,유가증권,KOSPI,,16
006060,KR7006060008,화승인더,STK,유가증권,KOSPI,,16
013520,KR7013520002,화승코퍼레이션,STK,유가증권,KOSPI,,16
010690,KR7010690006,화신,STK,유가증권,KOSPI,,16
126640,KR7126640002,화신정공,KSQ,코스닥,KOSDAQ,,16
133820,KR7133820001,화인베스틸,STK,유가증권,KOSPI,,16
127980,KR7127980001,화인써키트,KSQ,코스닥,KOSDAQ,,16
061250,KR7061250007,화일약품,KSQ,코스닥,KOSDAQ,,16
010660,KR7010660009,화천기계,STK,유가증권,KOSPI,,16
000850,KR7000850008,화천기공,STK,유가증권,KOSPI,,16
016580,KR7016580003,환인제약,STK,유가증권,KOSPI,,16
032560,KR7032560005,황금에스티,STK,유가증권,KOSPI,,16
004800,KR7004800009,효성,STK,유가증권,KOSPI,,16
094280,KR7094280005,효성ITX,STK,유가증권,KOSPI,,16
097870,KR7097870000,효성오앤비,KSQ,코스닥,KOSDAQ,,16
298040,KR7298040007,효성중공업,STK,유가증권,KOSPI,,16
298050,KR7298050006,효성첨단소재,STK,유가증권,KOSPI,,16
298020,KR7298020009,효성티앤씨,STK,유가증권,KOSPI,,16
298000,KR7298000001,효성화학,STK,유가증권,KOSPI,,16
093370,KR7093370005,후성,STK,유가증권,KOSPI,,16
081660,KR7081660003,휠라홀딩스,STK,유가증권,KOSPI,,16
290270,KR7290270008,휴네시온,KSQ,코스닥,KOSDAQ,,16
005870,KR7005870001,휴니드,STK,유가증권,KOSPI,,16
353190,KR7353190002,휴럼,KSQ,코스닥,KOSDAQ,,16
192410,KR7192410009,휴림네트웍스,KSQ,코스닥,KOSDAQ,,16
090710,KR7090710005,휴림로봇,KSQ,코스닥,KOSDAQ,,16
078590,KR7078590007,휴림에이텍,KSQ,코스닥,KOSDAQ,,16
205470,KR7205470008,휴마시스,KSQ,코스닥,KOSDAQ,,16
115160,KR7115160004,휴맥스,KSQ,코스닥,KOSDAQ,,16
028080,KR7028080000,휴맥스홀딩스,KSQ,코스닥,KOSDAQ,,16
200670,KR7200670008,휴메딕스,KSQ,코스닥,KOSDAQ,,16
212310,KR7212310007,휴벡셀,KNX,코넥스,KONEX,,16
079980,KR7079980009,휴비스,STK,유가증권,KOSPI,,16
065510,KR7065510000,휴비츠,KSQ,코스닥,KOSDAQ,,16
215090,KR7215090002,휴센텍,KSQ,코스닥,KOSDAQ,,16
005010,KR7005010004,휴스틸,STK,유가증권,KOSPI,,16
263920,KR7263920001,휴엠앤씨,KSQ,코스닥,KOSDAQ,,16
243070,KR7243070000,휴온스,KSQ,코스닥,KOSDAQ GLOBAL,,16
084110,KR7084110006,휴온스글로벌,KSQ,코스닥,KOSDAQ,,16
145020,KR7145020004,휴젤,KSQ,코스닥,KOSDAQ GLOBAL,,16
024060,KR7024060006,흥구석유,KSQ,코스닥,KOSDAQ,,16
010240,KR7010240000,흥국,KSQ,코스닥,KOSDAQ,,16
189980,KR7189980006,흥국에프엔비,KSQ,코스닥,KOSDAQ,,16
000540,KR7000540005,흥국화재,STK,유가증권,KOSPI,,16
000545,KR7000541003,흥국화재우,STK,유가증권,KOSPI,,16
003280,KR7003280005,흥아해운,STK,유가증권,KOSPI,,16
037440,KR7037440005,희림,KSQ,코스닥,KOSDAQ,,16
238490,KR7238490007,힘스,KSQ,코스닥,KOSDAQ,,16
